key,found,label,first_level,parents
27281001,1,Duodenal ulcer with hemorrhage,Clinical finding,"51868009,64121000,95533003"
84625002,1,Acute febrile neutrophilic dermatosis,Clinical finding,"127334004,165518003,416113008"
92817004,1,Chronic myeloid leukemia in remission,Clinical finding,"92811003,92818009,94716000"
129681004,1,Environmental finding,Clinical finding,365448001
301713005,1,Vulval hyperplasia,Clinical finding,248858001
68241007,1,Glaucoma associated with ocular trauma,Clinical finding,"11131000119108,231794000,301905003,417746004,95717004"
125585007,1,Female genital tract infection,Clinical finding,"189176002,310789003"
58214004,1,Schizophrenia,Clinical finding,69322001
29542008,1,Uterine spasm,Clinical finding,"289618005,45352006"
248891005,1,Vaginal vault finding,Clinical finding,248870002
396347007,1,Umbilical hernia,Clinical finding,"397320006,414396006"
60475009,1,Congenital anomaly of limb,Clinical finding,"128605003,276654001"
79120002,1,Congenital elevation of scapula,Clinical finding,123557007
50448004,1,Fracture of vertebral column,Clinical finding,"1156538002,125605004,13211000119109,699699005"
402704005,1,Developmental anomaly of vitelline duct,Clinical finding,"55193002,609521009"
118245000,1,Measurement finding,Clinical finding,441742003
128272009,1,Disorder of lower respiratory system,Clinical finding,50043002
312592009,1,Head and neck arterial embolus,Clinical finding,"118254002,473449006,54687002"
15845006,1,Buruli ulcer,Clinical finding,"111812000,25626000,2622007"
472762000,1,Disorder of right atrium,Clinical finding,"471521000124101,870575001"
9914004,1,Toxic dilatation of intestine,Clinical finding,86247009
95930005,1,Victim of neglect,Clinical finding,225818009
284346004,1,Injury of body cavity structure,Clinical finding,"399902003,417163006"
126863000,1,Neoplasm of pancreatic duct,Clinical finding,"235969000,254604005"
448186009,1,Deformity of thoracic structure,Clinical finding,"118946009,417893002"
266127002,1,Primary syphilis,Clinical finding,76272004
26298008,1,Ketoacidotic coma due to diabetes mellitus,Clinical finding,"420422005,420662003"
24463005,1,Asthenozoospermia,Clinical finding,"106106004,365424005"
92260003,1,Benign neoplasm of ovary,Clinical finding,"123843001,92103006,92153000,92469004"
299321000,1,Knee joint finding,Clinical finding,"116314006,118952005"
233785003,1,Infectious disorder of trachea,Clinical finding,"47125007,50417007"
313005,1,Déjà vu,Clinical finding,"106136008,247699008"
84494001,1,Open-angle glaucoma,Clinical finding,23986001
55822004,1,Hyperlipidemia,Clinical finding,"124042003,238037008"
416270005,1,Lacrimal system finding,Clinical finding,"118235002,406122000"
111331000,1,Congenital dilatation of lobar intrahepatic bile duct,Clinical finding,"204797007,89166001"
162318009,1,Life crisis,Clinical finding,"32937002,365574009"
254691005,1,Benign tumor of skin with pilar differentiation,Clinical finding,"276739001,91965004"
119523007,1,Disorder of large intestine,Clinical finding,"118436003,85919009"
451421000124102,1,Disorder of right lower extremity,Clinical finding,118937003
95373005,1,Application site anesthesia,Clinical finding,95364002
68962001,1,Muscle pain,Clinical finding,"279069000,298287007"
239159001,1,Wound seroma,Clinical finding,225552003
441698009,1,Periprosthetic osteolysis,Clinical finding,203522001
366135003,1,Breath sounds - finding,Clinical finding,301272007
767543001,1,Sebaceous cyst of skin,Clinical finding,419603000
237324001,1,Cervical dystocia,Clinical finding,"199746004,63339007"
20236002,1,Labor established,Clinical finding,118216002
425740005,1,Human T-lymphotropic virus 2 infection,Clinical finding,721761000
225036005,1,Distortion of memory,Clinical finding,106136008
249612005,1,Stool finding,Clinical finding,441742003
51169003,1,Pneumococcal meningitis,Clinical finding,"16814004,4510004"
53430007,1,Pain of breast,Clinical finding,"290078008,29857009"
27019000,1,Superficial keratitis,Clinical finding,"246932007,5888003"
190859005,1,Hypophosphatasia,Clinical finding,"237879001,86095007"
8800006,1,Female pseudohermaphroditism,Clinical finding,"609619005,75164001"
197216007,1,Stenosis of rectum and anus,Clinical finding,"32110003,60658009"
426592006,1,Ballism,Clinical finding,"267078001,60342002"
11061003,1,Psychoactive substance use disorder,Clinical finding,442351006
400181003,1,Abrasion and/or friction burn,Clinical finding,125587004
195381005,1,Non-neoplastic nevus,Clinical finding,95324001
64309007,1,Trigeminal nerve disorder,Clinical finding,"118254002,302226006,73013002"
31541009,1,Sarcoidosis,Clinical finding,128139000
46090001,1,Balanoposthitis,Clinical finding,"44318002,44882003"
324618004,1,Pharyngeal hemorrhage,Clinical finding,"300273006,75860007,788951001,95431003"
81119003,1,Dermatitis due to drug AND/OR medicine taken internally,Clinical finding,"13582007,403675008"
449759005,1,Hypertensive complication,Clinical finding,64572001
27871007,1,Choroidal detachment,Clinical finding,"11131000119108,128468007,301905003"
87476004,1,Convulsions in the newborn,Clinical finding,"128613002,37145001"
198068005,1,Edema of male genital organs,Clinical finding,"300891008,64557000"
95668009,1,Pain in face,Clinical finding,"279001004,301310005"
126601003,1,Neoplasm of soft tissues of head,Clinical finding,"126631009,254833008,280131007"
48777005,1,Cranioschisis,Clinical finding,"51655004,764517009"
128862000,1,Cutaneous pseudolymphoma,Clinical finding,"19750001,95320005"
194398001,1,Impaired auditory discrimination,Clinical finding,60331006
866142007,1,Infection of liver caused by parasite,Clinical finding,"17322007,235859005"
1148766007,1,Hereditary disorder of tooth,Clinical finding,"234947003,363080007"
65587001,1,Congenital anomaly of cerebrovascular system,Clinical finding,"62914000,9904008"
75614007,1,Panuveitis,Clinical finding,128473001
10685151000119101,1,Mass of skin of neck,Clinical finding,"297960002,299703001"
405555006,1,Hemorrhage of urethra,Clinical finding,"249301002,417941003,4985009"
24991000119103,1,Thoracic myelopathy,Clinical finding,"129138001,280133005,48522003"
127027008,1,Neoplasm of paraganglion,Clinical finding,387927001
200755008,1,Abscess of limb,Clinical finding,"128477000,128605003,248519003"
55560002,1,Disseminated herpes zoster,Clinical finding,"128139000,309465005"
235784001,1,Rectourinary fistula,Clinical finding,"235778004,235781009,80736008"
10679391000119104,1,Mass of skin of head,Clinical finding,"297960002,432525007"
9631000119102,1,Carotid sinus hypersensitivity,Clinical finding,"128129006,15241006,371160000"
16818591000119108,1,Calcification of basal ganglia,Clinical finding,"17944005,70835005"
10708511000119108,1,Primary malignant neoplasm of uterus,Clinical finding,"371973000,93797001,93839008,93953009"
20957000,1,Disorder of carbohydrate metabolism,Clinical finding,75934005
25053000,1,Obstetrical central nervous system complication of anesthesia AND/OR sedation,Clinical finding,"29847008,87536007"
94685002,1,Microdactyly,Clinical finding,43476002
713181003,1,Chronic alcoholic liver disease,Clinical finding,"328383001,41309000"
187058000,1,Histoplasmosis with retinitis,Clinical finding,"12962009,31194008,399463004"
10930001,1,Congenital atresia of pulmonary artery,Clinical finding,"31570000,36110001"
240306004,1,Fetal acidosis,Clinical finding,"363204006,51387008"
129714008,1,Mammography finding,Clinical finding,118247008
95537002,1,Jejunal gangrene,Clinical finding,"235849009,304370001"
13617004,1,Tracheobronchitis,Clinical finding,"301227004,32398004,62994001"
237062006,1,Disorder of broad ligament,Clinical finding,"118942006,362968007"
3590007,1,Enteroenteric fistula,Clinical finding,"32161008,38851006"
440027000,1,Infiltrate of cornea,Clinical finding,"11131000119108,15250008"
126896003,1,Neoplasm of penis,Clinical finding,"126895004,300515007,33958003"
737200003,1,Vascular disorder of large intestine,Clinical finding,"119523007,128321003"
366725004,1,Muscle tone - finding,Clinical finding,106030000
788613004,1,Anti-glomerular basement membrane disease,Clinical finding,"236514003,36171008,85828009"
92293007,1,Benign neoplasm of pharynx,Clinical finding,"126685009,255167007,271324001,92461001"
276613009,1,High birth weight,Clinical finding,"19963000,276609002"
721242003,1,Meningitis caused by Spirochaetes,Clinical finding,95883001
1153583005,1,Partial deletion of short arm of chromosome 5,Clinical finding,726372008
363055007,1,Degenerative disorder of cartilage,Clinical finding,"363059001,50927007"
55855009,1,Disorder of pericardium,Clinical finding,"301123005,49483002,49601007"
66308002,1,Fracture of humerus,Clinical finding,"23406007,428192009"
37636003,1,Pleural friction rub,Clinical finding,"128254003,301256004"
45828008,1,"Anemia in mother complicating pregnancy, childbirth AND/OR puerperium",Clinical finding,"198609003,271737000"
297945000,1,Upper limb nerve lesion,Clinical finding,"239953001,299735001,609599003"
363481002,1,Malignant tumor of parathyroid gland,Clinical finding,"127020005,363489000,371982006"
255150000,1,Carcinoma in situ of urinary tract proper,Clinical finding,"254913005,92786009"
439470001,1,Arteriovenous fistula,Clinical finding,"239953001,27550009,428794004"
5294002,1,Developmental disorder,Clinical finding,64572001
23513009,1,Herpesvirus infection,Clinical finding,34014006
23939000,1,Imperfect fusion of skull,Clinical finding,"248387005,298149009,87290003,95463009"
19843006,1,Hypertrophic scar,Clinical finding,275322007
116312005,1,Finding of lower limb,Clinical finding,302293008
36653000,1,Rubella,Clinical finding,51490003
126765001,1,Gastrointestinal obstruction,Clinical finding,119292006
302893000,1,Chorioretinal disorder,Clinical finding,"128468007,247103004,29555009"
59394009,1,Sexual sadism,Clinical finding,95636001
192727001,1,Post-infectious encephalitis,Clinical finding,"123976001,45170000"
73943003,1,Congenital malposition of digestive organs,Clinical finding,128332003
237783006,1,Adrenal mass,Clinical finding,"249561001,69559004"
27052006,1,Vivax malaria,Clinical finding,61462000
289196009,1,Finding of fluency of speech,Clinical finding,106132005
90753004,1,Hepatic schistosomiasis,Clinical finding,"10087007,240798009,866142007"
53889007,1,Nuclear cataract,Clinical finding,193570009
49793008,1,Hereditary motor neuron disease,Clinical finding,"363235000,37340000"
19286001,1,Cyst of gallbladder,Clinical finding,"138561000119104,235924006"
93014003,1,Congenital anomaly of palatine bone,Clinical finding,"128226005,128336000,32003007,51655004"
301910004,1,Finding of sensation of eye,Clinical finding,"246915008,699697007"
386091000,1,Finding related to compliance with treatment,Clinical finding,"108329005,365949003"
365611000,1,Mean cell hemoglobin level - finding,Clinical finding,106200001
64342008,1,Adult disease,Clinical finding,118222006
717867004,1,Vascular ectasia of stomach,Clinical finding,"248493003,457581000124107,717864006,735499005"
123947004,1,Post-streptococcal disorder,Clinical finding,"123976001,128139000"
414763006,1,Monoclonal band present,Clinical finding,"365753005,414255006"
128043004,1,Disorder of skin AND/OR subcutaneous tissue of trunk,Clinical finding,"128121009,80659006"
234539005,1,Immunoglobulin heavy chain deficiency,Clinical finding,"414030009,58606001"
253184003,1,Chiari malformation,Clinical finding,"253171007,413807008"
44288006,1,Anemia due to abnormality extrinsic to the red cell,Clinical finding,61261009
194005002,1,Orbital cellulitis,Clinical finding,"128277003,95770005"
126634001,1,Neoplasm of jaw,Clinical finding,"126631009,37156001"
3754002,1,Dysplasia of vagina,Clinical finding,"22741003,289517005"
442026004,1,Mass of toe,Clinical finding,"299573000,442098006"
65194006,1,Night blindness,Clinical finding,"105597003,29555009"
51071000,1,Microangiopathic hemolytic anemia,Clinical finding,44288006
247679002,1,Nihilistic delusion,Clinical finding,2073000
423807009,1,Primary leiomyosarcoma,Clinical finding,"372087000,443719001"
94292003,1,Secondary malignant neoplasm of eye,Clinical finding,"363461003,94326009"
36948007,1,Fasciitis,Clinical finding,"26077002,363170005"
268585006,1,Placental infarct,Clinical finding,"130958001,95608006"
94718004,1,Myeloid sarcoma in remission,Clinical finding,"765205004,94719007"
225790006,1,Finding relating to autonomy and empowerment,Clinical finding,"284465006,844005"
70142008,1,Atrial septal defect,Clinical finding,"253273004,253363004"
240339001,1,Adenovirus food poisoning,Clinical finding,"240338009,25225006"
125651003,1,Open wound of wrist,Clinical finding,"125598003,81405006"
301779004,1,Anal inflammation,Clinical finding,"128999004,32110003"
289491005,1,Finding of sensation of vulva,Clinical finding,"248858001,699697007"
56019007,1,Systemic disease,Clinical finding,64572001
363219007,1,Neonatal gastrointestinal disorder,Clinical finding,"119292006,22925008,42357009"
37800003,1,Disorder of proline AND/OR hydroxyproline metabolism,Clinical finding,237911005
254888007,1,Adenosquamous carcinoma of cervix,Clinical finding,"184781000119102,403902008"
29608009,1,Acute epiglottitis,Clinical finding,"6655004,80384002"
609405001,1,Non-allergic hypersensitivity condition,Clinical finding,473010000
105597003,1,Blindness AND/OR vision impairment level,Clinical finding,63102001
416893007,1,Carbuncle,Clinical finding,"255320000,87628006"
300370006,1,Finding of upper gastrointestinal gas,Clinical finding,392611002
95570007,1,Kidney stone,Clinical finding,"79131000119100,90708001,95566004"
699943005,1,Congenital anomaly of vertebral region of back,Clinical finding,"363025000,410730009"
106023006,1,"Self perception, self concept pattern",Clinical finding,116367006
196135008,1,Pulmonary amyloidosis,Clinical finding,"17602002,19829001"
22268004,1,Legal problem,Clinical finding,"365565007,56098000"
399100005,1,Disorder of hypothalamus,Clinical finding,"55481000,609521009"
472828007,1,Disorder of atrioventricular (not morphologically mitral or tricuspid) valve,Clinical finding,368009
