key,label
16685009,Hypocortisolism secondary to another disorder
300162007,Middle ear finding
247446008,Chapped skin
373607009,Oxalosis
84788008,Menopausal depression
268284006,Vascular hamartomas
131110004,Decreased vitamin A
301775005,Infection of uterus
87049008,Disorder of phosphorus metabolism
235986006,Fungal peritonitis
286669009,Dissociation - mental defense mechanism
105694003,Disease due to superfamily Ancylostomatoidea
111839008,Intestinal infection due to E. coli
89310008,Contracted bladder
32883009,Oral submucosal fibrosis
246812007,Eyelid finding
89155008,Systemic sclerosis
38323006,Fetal warfarin syndrome
9651007,Long QT syndrome
271795006,Malaise and fatigue
439731006,Septic thrombophlebitis
39772007,Rectal polyp
195787006,Fistula of nasal sinus
109993000,Chronic myeloproliferative disorder (clinical)
237091009,Infective vaginitis
247470007,Morbilliform eruption
231449007,Epileptic psychosis
65147003,Twin pregnancy
413746000,Candida endophthalmitis
51037009,Fracture of patella
253549006,Ventricular septal abnormality
15028002,Abnormal fetal presentation
127026004,Neoplasm of pineal gland
5655007,Inherited disorder of bilirubin metabolism
95574003,Stenosis of ureter
363343008,Hereditary disorder of the visual system
59655002,Hyperprolinemia
49428008,Elastosis perforans serpiginosa
59707005,Abscess of pharynx
37340000,Motor neuron disease
62718007,Dribbling from mouth
102876002,Multigravida
32038009,Abscess of gallbladder
64177003,Light-for-dates with signs of fetal malnutrition
62484002,Hepatic fibrosis
95368004,Application site ulcer
70534000,Occult spinal dysraphism sequence
76255006,Infection by Histoplasma capsulatum
232208008,"Ear, nose and throat disorder"
54150009,Upper respiratory infection
239001006,Genodermatosis
301101006,Mitral valve finding
40100001,Obliterative bronchiolitis
303220007,Finding relating to crying
186269001,Tuberculosis of ear
737294004,Transplant present
95536006,Ileal gangrene
13616008,Superficial injury of eye AND/OR adnexa
73221001,Optic papillitis
398640008,Rheumatoid pneumoconiosis
5552004,Disorder of ovary
39291006,Embolism of renal vein
409631000,Acute viral disease
11888009,Hyperviscosity syndrome
8555001,Syphilis of lung
126915004,Neoplasm of uterine adnexa
54767005,Disorder of visual pathways
770555009,Burn of eye proper
386804004,Disorder of menstruation
421807004,Gastrointestinal hypomotility
95550001,Peritoneal fibrosis
609611008,Lesion of nerve root and/or plexus
28104001,Vascular complication of medical care
47236005,Third stage hemorrhage
415073005,Perinatal disorder
363432004,Malignant tumor of trachea
111245009,Compartment syndrome
201049004,Morphea
432461000,Congenital anomaly of renal blood vessel
363059001,Degenerative disorder of musculoskeletal system
97171000119100,Cyst of uterine adnexa
405737000,Pharyngitis
359668007,Focal retinitis
62211002,Urticaria due to heat
111363006,Proctoptosis
17155009,Trichotillomania
388980004,Third cranial nerve weakness
232408005,Pharyngeal stenosis
737155005,Congenital anomaly of atrioventricular valve
95405000,Implant site reaction
19416009,Congenital anomaly of eye
52184009,Parent-child problem
82403002,Cholangitis
78572006,Neurocutaneous syndrome
9389005,Herpes simplex keratitis
35145002,Uremic encephalopathy
788951001,Hemorrhage of digestive system
10461000,Nonvenomous insect bite with infection
46109009,Subendocardial ischemia
60412004,Infestation by fly larvae
448742006,Abnormality of aortic arch
168319009,Stool culture positive
386616007,Shallow breathing
66612000,Nutritional anemia
16119006,Abscess of jaw
715852004,Gastrointestinal infection
12399091000119108,Adult abuse
247369005,Facet joint pain
254604005,Tumor of exocrine pancreas
721764008,Infection caused by Human poliovirus
36760000,Hepatosplenomegaly
30721006,Intention tremor
81869008,Abnormal erythrocyte production
95884007,Staphylococcal eye infection
92272009,Benign neoplasm of parathyroid gland
714974000,Lesion of skin and/or skin-associated mucous membrane
111689003,Wound of ocular adnexa
17024001,Aortopulmonary window
118209003,Finding related to exertion
111232005,Traumatic spondylopathy
70272006,Malignant hypertension
128205005,Hereditary sensory and autonomic neuropathy
11817007,Actinomycotic infection
400186008,Neoplasm of integumentary system
31845005,Retraction of nipple
363349007,Malignant tumor of stomach
445269007,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (MALT-lymphoma)
275498002,Respiratory tract infection
737241008,Autonomic neuropathy due to metabolic disease
17450006,Myoclonus
29738008,Proteinuria
36480000,Disturbance of perception associated with conversion and dissociative phenomenon
281623008,Genital tuberculosis
31013001,Decreased mean arterial pressure
11387009,Psychoactive substance-induced organic mental disorder
127009005,Disorder of endocrine receptor
419284004,Altered mental status
21897009,Generalized anxiety disorder
303086007,Duodenal varices
30144000,Obstruction of bile duct
109962001,Diffuse non-Hodgkin's lymphoma
25533006,Decreased platelet production
78558002,Contraction
16041008,Female hypogonadism syndrome
16026391000119106,Thrombosis of aorta
118694006,Procedure on trunk
302893000,Chorioretinal disorder
51070004,Varicocele
92030004,Benign neoplasm of brain
186542001,Ophthalmic herpes simplex
268158009,Megalocornea
60492000,Disorder of ligament
87860000,Testicular mass
248568003,Nasal flaring
425671009,Neurogenic bowel
26460006,Slipped upper femoral epiphysis
66379009,Bacterial overgrowth syndrome
3135009,Otitis externa
11791001,Necrotizing vasculitis
248007002,Killing
66789005,Hepatocellular jaundice
312603000,Lung transplant rejection
71193007,Fibrosis of lung caused by radiation
420881009,Allergic disorder caused by substance
37373007,Meckel's diverticulum
164934002,EKG: T wave abnormal
255072001,Malignant tumor of salivary gland
56018004,Wheezing
447868007,Mass of preauricular region
26206000,Hepatic coma due to viral hepatitis B
67624004,Abscess of Bartholin's gland
254887002,Adenocarcinoma of cervix
387705004,Hemolytic disease of fetus OR newborn due to isoimmunization
169653006,Antenatal amniocentesis - abnormal
35964007,Congenital anomaly of nail
94125001,Primary malignant neoplasm of urinary system
92373002,Benign neoplasm of skin of perineum
54609002,Ulcer of rectum
301250005,Finding of yawning
13649004,Brachycephaly
95569006,Uremic coma
1361009,Leukocoria
128337009,Disorder of palate
237094001,Streptococcal vulvovaginitis
31194008,Fungal infection of eye
95935000,Victim of burglary
165627009,Serum ferritin normal
426965005,Aphthous ulcer of mouth
68979007,Heavy chain disease
65587001,Congenital anomaly of cerebrovascular system
28810003,Flight of ideas
22540004,Multisystemic disseminated toxoplasmosis
34981006,Hypertonic uterine dysfunction
165558001,Platelet count abnormal
49099001,Increased uric acid level
441687008,Imaging of genitourinary system abnormal
27215002,Uterine inversion
2438005,Iniencephaly
367423000,Contusion of eye
267044007,Impaired exercise tolerance
105635000,Disease due to Retroviridae
230226000,System disorder of the nervous system
235766003,Ulceration of large intestine
298385001,Finding of vertebra
282100009,Adverse reaction to substance
39929009,Disorder of fatty acid metabolism
128942007,Disease due to flagellate protozoan
188147009,Malignant neoplasm of nipple and areola of female breast
310789003,Disorder of female genital system
188754005,Megakaryocytic leukemia
95438009,Diaphragmatic paresis
443089001,Pseudoaneurysm
721739005,Infection caused by Listeria
38727009,Subacute thyroiditis
255073006,"Malignant tumor of ear, nose and throat"
52643007,Candidal balanitis
231970007,Cataract in systemic disorders
18040001,Senile osteoporosis
6072007,Bleeding from anus
165496003,Rouleaux
52515009,Hernia of abdominal cavity
95864008,Effects of exposure to extreme temperature
89933001,Protozoal intestinal disease
262966007,Rupture of muscle
301325005,Finding of general energy
61261009,Hemolytic anemia
84002002,Pedophilia
57246001,Chronic gastric ulcer with hemorrhage
276514007,Neonatal cardiac failure
94455000,Secondary malignant neoplasm of ovary
41207000,Adenoviral pneumonia
73975000,Factor II deficiency
271737000,Anemia
160670007,Diabetic diet
402693001,Lipomatosis
414027002,Disorder of hematopoietic structure
16631009,Transverse myelopathy syndrome
84849002,Tinea corporis
203230004,Infection of pelvis
21621000119107,Pain in female perineum
289198005,Finding of use and content of language
9014002,Psoriasis
65553006,Aspergillosis
23414001,Peripheral demyelinating neuropathy
43894001,Abdominal actinomycosis
991002,Wide QRS complex
63467002,Left bundle branch block
363382005,Malignant tumor of gum
441773004,Positive measurement finding
282060009,Perforation of jejunum
42059000,Retinal detachment
124711003,Deficiency of argininosuccinate synthase
409789001,Disease due to Gram-negative cocci
289161009,Finding of appetite
21420006,Alkalosis
385344006,Tumor border behavior finding
93472004,Hemangioma of spleen
91637004,Myasthenia gravis
69322001,Psychotic disorder
95391000,Injection site inflammation
423590009,Clostridium difficile colitis
64764001,"Acute paralytic poliomyelitis, bulbar"
295101000119105,Nephropathy co-occurrent and due to systemic lupus erythematosus
71583005,Toxic gastroenteritis
300959008,Allergic cough
38086007,Laryngomalacia
269469005,Malignant neoplasm of soft tissue
125599006,Injury of hand
449682004,Congenital absence of part of upper limb
35145002,Uremic encephalopathy
71286001,Spinal cord compression
54302000,Discharge from nipple
76105009,Cyclothymia
235849009,Small intestinal gangrene
121871000119100,Acquired synechiae of foreskin of penis
426768001,Engraftment syndrome
166643006,Liver enzymes abnormal
56051008,Ketoacidosis
35571009,Cholangiolitis
43763009,Glossopharyngeal neuralgia
234440005,Factor VIII deficiency
230344005,Post-anoxic myoclonus
61974008,Epidural abscess
105629000,Chlamydial infection
3229001,Ulcer of trachea
238536008,Traumatic ulcer
305058001,Patient encounter status
60573004,Aortic valve stenosis
269469005,Malignant neoplasm of soft tissue
237324001,Cervical dystocia
85149007,Keratomalacia
92038006,Benign neoplasm of bronchus
128296004,Chronic disease of ocular adnexa
264516005,Dactylitis
307424002,Cellulitis - anus or rectum
363449006,Malignant tumor of testis
300940006,Infection of orbit
307573009,Chondroma of bone
816984002,Progressive multiple sclerosis
286899003,Carcinoma of genital organ
65095005,Amebic lung abscess
55956009,Disturbance in content of thought
29320008,Ectopic rhythm
397513003,Hordeolum
93470007,Hemangioma of retina
109969005,"Diffuse non-Hodgkin's lymphoma, large cell (clinical)"
254824006,Malignant tumor of mesothelial tissue
238017009,Disorder of lipid storage and metabolism
92358003,Benign neoplasm of skin of eyelid
37193007,Factor VII deficiency
67782005,Acute respiratory distress syndrome
271323007,"Malignant neoplasm of lip, oral cavity and pharynx"
49563000,Periorbital edema
14534009,Splenic vein thrombosis
233883000,Bacterial pericarditis
417928002,Abuse
403285003,Traumatic splinter hemorrhage
61011009,Bacterial osteomyelitis
35517004,"Gastrojejunal ulcer without hemorrhage, without perforation AND without obstruction"
254532005,Neoplasm of digestive organ
128940004,Parasitic infection of lung
235875008,Alcoholic hepatitis
73020009,Cerebral hemisphere hemorrhage
60442001,Perforation of tympanic membrane
79668009,Vasa previa
236570004,Renal transplant rejection
105498005,Voluntarily redundant
57662003,Injury of blood vessel
3098007,Rupture of interventricular septum
52405000,Burn of trunk
52559000,Motor dysfunction
160932005,Financial problem
205294008,Neonatal hypotonia
81598001,Trichomonal vulvovaginitis
87450004,Injury of radial nerve
91375006,Congenital atresia of rectum
243818000,IUCD status
16196000,Cytomegaloviral mononucleosis
249590007,Abdominal bruit
278046008,Sarcoma of bladder
233613009,Fungal pneumonia
246899002,Palpebral conjunctival finding
126883004,Neoplasm of urethra
105529008,Lives alone
225478005,Verbally abusive behavior
123572006,Congenital anomaly of rib
69322001,Psychotic disorder
89966002,Hematoma of scrotum
31541009,Sarcoidosis
51551000,Bleeding hemorrhoids
186435004,Bacterial infection due to Klebsiella pneumoniae
363504005,Malignant tumor of lower limb
4619009,Generalized-onset seizures
48500005,Delusional disorder
78104003,Regurgitation
289669005,Pain of uterus
94488007,Secondary malignant neoplasm of pharynx
363166002,Infective disorder of head
275348004,Adactyly
398447004,Severe acute respiratory syndrome
235603003,Viral esophagitis
57035005,"Aneurysm of artery, other than aorta"
63981007,Neonatal hypoparathyroidism
248301008,Increase in body fat
254658001,Benign epithelial neoplasm of skin
247619007,Thought finding
95662005,Sensory neuropathy
95548009,Retroperitoneal edema
266263009,Embolism and thrombosis of the abdominal aorta
19351000,Acute glomerulonephritis
57653000,Multiple organ failure
76627001,Mucormycosis
7063008,Gangrenous pneumonia
312428002,Corneal infection
95340003,Nail bed infection
1153609000,Traumatic injury of back of trunk
70764005,Depersonalization disorder
92406008,Benign neoplasm of spinal meninges
48449000,Congenital macrodactyly
92264007,Benign neoplasm of pancreas
128045006,Cellulitis
60737008,Iron overload
9750001,Ulcer of scrotum
290113009,Bloody nipple discharge
417089009,Limbal stem cell deficiency
235735009,Internal small bowel fistula
73725006,Thickening of pleura
187767006,Malignant neoplasm of liver and intrahepatic bile ducts
